"C0303353","BUILT-IN KITCHENS, INC.","05/19/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0303354","UNITED RESERVATIONS, INC.","05/19/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0303355","CAFE DEL MAR","05/19/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0303356","ALAN EQUIPMENT COMPANY","05/19/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0303358","A.P.M. BROWN INCORPORATED","05/19/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","P. O. BOX 799
ORANGE CA 92666"
"C0303359","ANTON'S DECORATORS WORK ROOM, INC.","05/19/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","TOM MITCHELL
1310 CIRCLE WAY
LAGUNA BEACH CA 92651","1310 CIRCLE WAY
LAGUNA BEACH CA 92651","1310 CIRCLE WAY
LAGUNA BEACH CA 92651"
"C0303360","ANNRICCA ENTERPRISES, INCORPORATED","05/19/1955","CALIFORNIA","DOMESTIC STOCK","SOS SUSPENDED","JON P HARWARD
PRUNEYARD TOWER ONE STE 1410, 1901 S BASCOM AVE
CAMPBELL CA 95008","1685 ANGELA ST STE 3
SAN JOSE CA 95125","PO BOX 8034
SAN JOSE CA 95125"
"C0303361","STAN FITTINGER WHOLESALE MEATS, INC.","05/19/1955","CALIFORNIA","DOMESTIC STOCK","SOS/FTB SUSPENDED","STANLEY R. FITTINGER
1 COLINA LANE
ROLLING HILLS ESTATES CA 90274","1 COLINA LANE
ROLLING HILLS ESTATES CA 90274","1 COLINA LANE
ROLLING HILLS ESTATES CA 90274"
"C0303365","COORDINATED BUILDING MAINTENANCE CO.","05/19/1955","CALIFORNIA","DOMESTIC STOCK","MERGED OUT","*","*","*"
"C0303366","INDUSTRIAL CENTRE DEVELOPMENT CO.","05/19/1955","CALIFORNIA","DOMESTIC STOCK","MERGED OUT","*","*","*"
"C0303367","RECREATION DEVELOPMENT, INC.","05/19/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0303368","CALMONT MILL, INC.","05/19/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0303369","K & M MANUFACTURING COMPANY","05/19/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0303370","SMALL ENTERPRIZES, INC.","05/19/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0303372","HEJLIK CABINET & MILLWORK, INC.","05/19/1955","CALIFORNIA","DOMESTIC STOCK","MERGED OUT","LYNNE ZUCCARO
1305 W 132ND ST
GARDENA CA 90247","*","1305 WEST 132ND ST
GARDENA CA 90247"
"C0303374","GOLDEN GATE FISHERMAN'S ASSOCIATION","05/19/1955","CALIFORNIA","DOMESTIC NONPROFIT","ACTIVE","JAMES E ROBERTSON
50 BRIARWOOD DR
SAN RAFAEL CA 94901","50 BRIARWOOD DR
SAN RAFAEL CA 94901","50 BRIARWOOD DR
SAN RAFAEL CA 94901"
"C0303375","GOLDEEN'S, INC.","05/19/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","** RESIGNED ON 07/16/1992
*","950 SOUTH THIRD STREET
SAN JOSE CA 95112","950 SOUTH THIRD STREET
SAN JOSE CA 95112"
"C0303377","FORTNER ENG. & MFG. INC.","05/19/1955","CALIFORNIA","DOMESTIC STOCK","ACTIVE","ROBERT STEVEN FORTNER
918 THOMPSON AVENUE
GLENDALE CA 91201","918 THOMPSON AVENUE
GLENDALE CA 91201","918 THOMPSON AVENUE
GLENDALE CA 91201"
"C0303378","C. W. COOK & ASSOCIATES","05/19/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0303379","WESTLAND MARKETS, INC.","05/19/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0303380","VERA'S MODES, INC.","05/19/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0303381","TOTTEN TUBES, INC.","05/19/1955","CALIFORNIA","DOMESTIC STOCK","ACTIVE","GREGORY DAVID TOTTEN
500 DANLEE STREET
AZUSA CA 91702","500 DANLEE STREET
AZUSA CA 91702","500 DANLEE STREET
AZUSA CA 91702"
"C0303382","SKYLINE INVESTMENT, INC.","05/19/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0303383","SIMON-LOUIS CORPORATION","05/19/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0303392","HOLLYWOOD COMMUNITY HOSPITAL","05/19/1955","CALIFORNIA","DOMESTIC STOCK","MERGED OUT","*","*","*"
"C0303393","WALCO ENGINEERING CORPORATION","05/19/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0303394","LANZ OF SALZBURG","05/19/1955","CALIFORNIA","DOMESTIC STOCK","MERGED OUT","DAVID E RAND
510 WEST 6TH ST STE 510
LOS ANGELES CA 90014","*","8680 HAYDON PLACE
CULVER CITY CA 90230"
"C0303398","RUTH PROPERTIES, INC.","05/19/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","242 S ROBERTSON BLVD RM 4
BEVERLY HILLS CA 90211"
"C0303399","LOS ANGELES CONSTRUCTION COMPANY","05/19/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","15689 ROYAL RIDGE RD.
SHERMAN OAKS CA 91403"
"C0303400","ROBERT E. HARRIS INSURANCE AGENCY, INC.","05/19/1955","CALIFORNIA","DOMESTIC STOCK","ACTIVE","CORPORATION SERVICE COMPANY WHICH WILL DO BUSINESS IN CALIFORNIA AS CSC - LAWYERS INCORPORATING SERVICE (C1592199)
To find the most current California registered Corporate Agent for Service of Process address and authorized employee(s) information, click the link above and then select the most current 1505 Certificate.","3150 BRISTOL STE 200
COSTA MESA CA 92626","3150 BRISTOL STE 200
COSTA MESA CA 92626"
"C0303401","OPTIMISTS CLUB OF GARDEN GROVE","05/19/1955","CALIFORNIA","DOMESTIC NONPROFIT","FTB SUSPENDED","*","*","*"
"C0303402","ALL NATIONS TABERNACLE OF GOD APOSTOLIC FAITH","05/19/1955","CALIFORNIA","DOMESTIC NONPROFIT","FTB SUSPENDED","*","*","RT 1 BOX 231
LORAINE TX 79532"
"C0303403","TRULITE AUTOMOTIVE CORP.","05/19/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","3453 CAHUENGA BOULEVARD
LOS ANGELES CA 90068"
"C0303404","KELLEY AIRCRAFT CORPORATION","05/20/1955","NEVADA","FOREIGN STOCK","FTB FORFEITED","*","*","*"
"C0303405","PEARL-TALLMAN CORP.","05/20/1955","NEW YORK","FOREIGN STOCK","MERGED OUT","*","*","814 N BEDFORD DR
BEVERLY HILLS CA 90210"
"C0303406","SURVIVAL, INC.","05/20/1955","NEVADA","FOREIGN STOCK","FTB FORFEITED","*","*","*"
"C0303407","HYRAN, INC.","05/20/1955","NEVADA","FOREIGN STOCK","MERGED OUT","*","*","6363 WILSHIRE 413
L A CA 90048"
"C0303410","AMADOR COPPER HILL MINES, INC.","05/23/1955","NEVADA","FOREIGN STOCK","FTB FORFEITED","*","*","*"
"C0303411","AUTOMOBILE DEALERS ASSOCIATION OF CALIFORNIA, INC.","05/23/1955","CALIFORNIA","DOMESTIC NONPROFIT","FTB SUSPENDED","*","*","*"
"C0303412","DANVILLE CONSTRUCTION CO.","05/20/1955","CALIFORNIA","DOMESTIC STOCK","MERGED OUT","*","*","*"
"C0303413","OLIVER HOMES, INC.","05/20/1955","CALIFORNIA","DOMESTIC STOCK","ACTIVE","SHERRATT REICHER
3200 DANVILLE BLVD STE 200
ALAMO CA 94507","3200 DANVILLE BLVD STE 200
ALAMO CA 94507","3200 DANVILLE BLVD STE 200
ALAMO CA 94507"
"C0303414","OAK CONSTRUCTION CO.","05/20/1955","CALIFORNIA","DOMESTIC STOCK","MERGED OUT","*","*","*"
"C0303417","SEKWIL CORP.","05/20/1955","CALIFORNIA","DOMESTIC STOCK","MERGED OUT","*","*","*"
"C0303418","GIGANTIC BUILDING CO.","05/20/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","256 AVE. LOBEIRO APT. B
SAN CLEMENTE CA 92672"
"C0303421","SUMMIT ESTATES, INC.","05/20/1955","CALIFORNIA","DOMESTIC STOCK","MERGED OUT","*","*","*"
"C0303422","WILTON HOMES, INC.","05/20/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0303423","CAL MANAGEMENT SERVICE","05/20/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0303424","CONSTRUCTION PRODUCTS SALES","05/20/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0303425","SUPERIOR DEVELOPMENT CORPORATION","05/20/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0303426","A. R. LANTZ CO., INC.","05/20/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","LEE R LANTZ
12225 E BEVERLY BLVD
WHITTIER CA 90601","12225 E BEVERLY BLVD
WHITTIER CA 90601","12225 E BEVERLY BLVD
WHITTIER CA 90601"
"C0303427","BHP","05/20/1955","CALIFORNIA","DOMESTIC STOCK","MERGED OUT","CT CORPORATION SYSTEM
818 WEST SEVENTH STREET
LOS ANGELES CA 90017","5721 DRAGON WAY
CINCINNATI OH 45227","5721 DRAGON WAY
CINCINNATI OH 45227"
"C0303428","SCOTTY'S TRACTOR SERVICE, INC.","05/20/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","10415 PROSPECT AVE.
SANTEE CA 92071"
"C0303436","CNPA SERVICES, INC.","05/20/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","9841 AIRPORT BLVD., SUITE 1104
LOS ANGELES CA 90045"
"C0303437","BROOKHILL DEVELOPMENT CO.","05/20/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0303438","ALRO DELVELOPMENT CO., INC.","05/20/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0303439","IMPORT BUYERS CORPORATION","05/20/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0303440","SACRAMENTO COUNTY HISTORICAL SOCIETY","05/23/1955","CALIFORNIA","DOMESTIC NONPROFIT","ACTIVE","GREG VOELM
3524 DUTCH WAY
CARMICHAEL CA 95608","3524 DUTCH WAY
CARMICHAEL CA 95608","3524 DUTCH WAY
CARMICHAEL CA 95608"
"C0303441","WEMBCO, INC.","05/20/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","9555 WEST PICO BLVD.
LOS ANGELES CA 90035"
"C0303442","SLENDA-MAGIC, INC.","05/20/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0303443","TEMPO HOMES","05/20/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0303445","BAMCO CORPORATION","05/20/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0303446","WESTFAIR PROPERTIES, INC.","05/20/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","13309 SO. WESTERN AVE.
GARDENA CA 90249"
"C0303448","SPORTS ENTERPRISES, INC.","05/20/1955","CALIFORNIA","DOMESTIC STOCK","SOS/FTB SUSPENDED","JACK P WALTON
429 E FIRST ST
LONG BEACH CA 90802","*","429 E FIRST ST
LONG BEACH CA 90802"
"C0303449","SIEMON & SON, INC.","05/20/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0303450","CAL-AMERICA ADVERTISING, INC.","05/20/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0303455","CHANDLER'S LAKEWOOD LONG BEACH SHOE STORE, INC.","05/20/1955","CALIFORNIA","DOMESTIC STOCK","MERGED OUT","*","*","P O BOX 14020
ST LOUIS MO 63178"
"C0303456","LEED'S HILLSDALE SAN MATEO SHOE STORE, INC.","05/20/1955","CALIFORNIA","DOMESTIC STOCK","MERGED OUT","*","*","P O BOX 14020
ST LOUIS MO 63178"
"C0303457","ADAMS, LATHAM, KRIPP & WRIGHT","05/20/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0303458","CENTRAL CONSTRUCTION CORPORATION OF SARATOGA","05/20/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0303459","MOORE & CLARK","05/20/1955","CALIFORNIA","DOMESTIC STOCK","MERGED OUT","*","*","*"
"C0303460","HUMBOLDT FISHERMEN'S MARKETING ASSOCIATION, INC.","05/20/1955","CALIFORNIA","DOMESTIC NONPROFIT","ACTIVE","ROBERT BORCK
3 COMMERCIAL STREET
EUREKA CA 95501","3 COMMERCIAL STREET
EUREKA CA 95501","3 COMMERCIAL STREET
EUREKA CA 95501"
"C0303461","RICK MANUFACTURING COMPANY, INC.","05/20/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0303463","THE GOODMAN ORGANIZATION","05/20/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","6464 SUNSET BLVD RM 990
LOS ANGELES CA 90028"
"C0303464","CAL-GILBERT LABORATORIES","05/20/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","NORMAN F CHO
30 HILL ST STE B
DALY CITY CA 94014","*","30 HILL ST STE B
DALY CITY CA 94014"
"C0303470","DICKENS INVESTMENT COMPANY","05/20/1955","CALIFORNIA","DOMESTIC STOCK","MERGED OUT","*","*","1046 S ROBERTSON BLVD
LOS ANGELES CA 90035"
"C0303471","LOS ANGELES POWER SQUADRON","05/20/1955","CALIFORNIA","DOMESTIC NONPROFIT","FTB SUSPENDED","BRETT PLATER
2713 FOUNTAIN DR.
BAKERSFIELD CA 93306","855 SOUTH WINDSOR BLVD. #9
LOS ANGELES CA 90005","855 SOUTH WINDSOR BLVD. #9
LOS ANGELES CA 90005"
"C0303474","KAY-BEE ELECTRIC, INC.","03/20/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0303475","INTERSTATE ELECTRONICS CORPORATION","05/20/1955","CALIFORNIA","DOMESTIC STOCK","ACTIVE","C T CORPORATION SYSTEM (C0168406)
To find the most current California registered Corporate Agent for Service of Process address and authorized employee(s) information, click the link above and then select the most current 1505 Certificate.","600 THIRD AVE
NEW YORK NY 10016","600 THIRD AVE
NEW YORK NY 10016"
"C0303476","GRAINGER CONSTRUCTION CO., INC.","05/20/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0303478","COMMUNITY FACILITIES CORPORATION","05/20/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0303479","TUG SEA WITCH, INC.","05/20/1955","CALIFORNIA","DOMESTIC STOCK","MERGED OUT","*","*","*"
"C0303481","TEICHEIRA INVESTMENTS","05/20/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","RT 1 BOX 885-C
VALLEJO CA 94590"
"C0303484","S.F. BAY AREA EDUCATORS CREDIT UNION","05/20/1955","CALIFORNIA","DOMESTIC NONPROFIT","ACTIVE","EMILY MORTON
258-B LAGUNA HONDA BLVD
SAN FRANCISCO CA 94116","258-B LAGUNA HONDA BLVD
SAN FRANCISCO CA 94116","258-B LAGUNA HONDA BLVD
SAN FRANCISCO CA 94116"
"C0303485","SIERRA SANDS","05/20/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","P. O. BOX 642
SOUTH LAKE TAHOE CA 95705"
"C0303486","THE LEEMORT CORPORATION","05/20/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0303487","LAND VENTURES CORPORATION","05/20/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","448 S. CANON DRIVE
BEVERLY HILLS CA 90212"
"C0303488","JEWISH COMMUNITY FOUNDATION OF LOS ANGELESS","05/20/1955","CALIFORNIA","DOMESTIC STOCK","MERGED OUT","*","*","*"
"C0303491","DAIGH CONSTRUCTION CO.","05/20/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","HARRISON O DAIGH
12842 INDIAN TRAIL RD
POWAY CA 92128","CORDILLERA RD
TAOS NM 87571","PO BOX 2226
TAOS NM 87571"
"C0303492","CHANDLER HOMES, INC.","05/20/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0303493","WESTERN STUDS","05/20/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0303494","WESTATES DEVELOPMENT CORPORAITON","05/20/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0303495","PROGRESS BUILDING AND PLUMBING SUPPLY","05/20/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","GILBERT HOLSETH
2147 LINCOLN AVE
SAN JOSE CA 95125","*","2147 LINCOLN AVE.
SAN JOSE CA 95125"
"C0303496","PENN DEVELOPMENT COMPANY","05/20/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","13620 EARLHAM DR
WHITTIER CA 90602"
"C0303497","SATHER GATE ASSOCIATION","05/20/1955","CALIFORNIA","DOMESTIC NONPROFIT","FTB SUSPENDED","*","*","*"
"C0303498","WE, THE TRUE AMERICAN","05/20/1955","CALIFORNIA","DOMESTIC NONPROFIT","FTB SUSPENDED","*","*","*"
"C0303499","VISUALLY HANDICAPPED CHILDREN'S SOCIETY, INCORPORATED","05/20/1955","CALIFORNIA","DOMESTIC NONPROFIT","FTB SUSPENDED","*","*","*"
"C0303500","UNIVERSITY OF SOUTHERN CALIFORNIA MEDICAL ALUMNI ASSOCIATION, INC.","05/20/1955","CALIFORNIA","DOMESTIC NONPROFIT","FTB SUSPENDED","*","*","*"
"C0303501","STOCK LIONS PARK OF STANTON","05/20/1955","CALIFORNIA","DOMESTIC NONPROFIT","FTB SUSPENDED","*","*","*"
"C0303502","SEQUOIA KENNEL CLUB","05/20/1955","CALIFORNIA","DOMESTIC NONPROFIT","ACTIVE","PAT NOLAND
5602 N 11TH AVE
HANFORD CA 93230","5602 N 11TH AVE
HANFORD CA 93230","5602 N 11TH AVE
HANFORD CA 93230"
"C0303503","SANTA CLARA VALLEY AUDUBON SOCIETY","05/20/1955","CALIFORNIA","DOMESTIC NONPROFIT","ACTIVE","RALPH SCHARDT
22221 MCCLELLAN RD.
CUPERTINO CA 95014","22221 MCCLELLAN RD.
CUPERTINO CA 95014","22221 MCCLELLAN RD.
CUPERTINO CA 95014"
"C0303505","THE REPRESENTATION OF RIGHT","05/20/1955","CALIFORNIA","DOMESTIC NONPROFIT","FTB SUSPENDED","*","*","*"
"C0303506","ORLAND GOLF AND COUNTRY CLUB","05/20/1955","CALIFORNIA","DOMESTIC NONPROFIT","DISSOLVED","FRANCES W. JACOBS
106 COLUSA STREET
ORLAND CA 95963","*","106 COLUSA STREET
ORLAND CA 95963"
"C0303508","LAKESIDE CHRISTIAN CHURCH, OF LAKESIDE, CALIFORNIA","05/20/1955","CALIFORNIA","DOMESTIC NONPROFIT","ACTIVE","STEVE JOHNSON
13739 EL MONTE ROAD
LAKESIDE CA 92040","13739 EL MONTE ROAD
LAKESIDE CA 92040","13739 EL MONTE ROAD
LAKESIDE CA 92040"
"C0303509","KIWANIS CLUB OF GREATER WHITTIER, CALIFORNIA","05/20/1955","CALIFORNIA","DOMESTIC NONPROFIT","ACTIVE","ROBERT JOE MOSQUEDA
6017 HAVILAND AVE.
WHITTIER CA 90601","*","PO BOX 1045
WHITTIER CA 90609-1045"
"C0303510","WESTERN UPHOLSTERY AND DRAPERY ASSOCIATION OF NORTHERN CALIFORNIA","05/20/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0303511","COMPTON AMERICAN LITTLE LEAGUE, INC.","05/20/1955","CALIFORNIA","DOMESTIC NONPROFIT","FTB SUSPENDED","*","*","P. O. BOX 4981
COMPTON CA 90220"
"C0303512","DIAN'S HELPING HAND FOUNDATION","05/20/1955","CALIFORNIA","DOMESTIC NONPROFIT","FTB SUSPENDED","*","*","*"
"C0303513","CAST IRON SOIL PIPE FOUNDATION","05/20/1955","CALIFORNIA","DOMESTIC NONPROFIT","FTB SUSPENDED","*","*","1800 N HIGHLAND AVE
LOS ANGELES CA 90028"
"C0303514","CALIFORNIA SUFFOLK AND HAMPSHIRE SHEEP BREEDERS ASSOCIATION","05/20/1955","CALIFORNIA","DOMESTIC NONPROFIT","ACTIVE","LESA EIDMAN
7 CARVEL PLACE
SACRAMENTO CA 95835","7 CARVEL PLACE
SACRAMENTO CA 95835","PO BOX 144
DIXON CA 95620"
"C0303515","CALIFORNIA ORCHESTRAL ASSOCIATION","05/20/1955","CALIFORNIA","DOMESTIC NONPROFIT","FTB SUSPENDED","*","*","*"
"C0303516","ADELAIDA LANDOWNERS PROTECTIVE ASSOCIATION, INC.","05/20/1955","CALIFORNIA","DOMESTIC NONPROFIT","FTB SUSPENDED","KARL SULLIVAN
ADELAIDA RD
PASO ROBLES CA 93446","*","PO BOX 43
PASO ROBLES CA 93447"
"C0303517","CALIFORNIA FRYER FESTIVAL, INC.","05/20/1955","CALIFORNIA","DOMESTIC NONPROFIT","FTB SUSPENDED","*","*","*"
"C0303518","YREKA INDIANS BASEBALL CLUB","05/20/1955","CALIFORNIA","DOMESTIC NONPROFIT","FTB SUSPENDED","*","*","*"
"C0303519","BEVERLY SERVICE GUILD","05/20/1955","CALIFORNIA","DOMESTIC NONPROFIT","DISSOLVED","*","*","*"
"C0303521","SUBMAREX, CORPORATION","05/24/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","34 AVON RD
KENSINGTON CA 94707"
"C0303523","MEADOWMONT PROPERTY OWNERS ASSOCIATION OF CALAVERAS COUNTY, INC.","05/24/1955","CALIFORNIA","DOMESTIC NONPROFIT","FTB SUSPENDED","*","*","*"
"C0303525","THE SAN JOSE ASSOCIATION OF SOUTHERN BAPTIST CHURCHES","05/20/1955","CALIFORNIA","DOMESTIC NONPROFIT","FTB SUSPENDED","*","*","5991 BOLLINGER RD
SAN JOSE CA 95129"
"C0303526","TWAIN HARTE DEVELOPMENT CO., INC.","05/20/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0303528","BARRINGTON MANOR","05/20/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0303529","STILLMAN URANIUM INC.","05/20/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0303530","TELESAND INVESTMENTS, INC.","05/20/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0303531","SURFACE COMBUSTION CORPORATION","05/23/1955","OHIO","FOREIGN STOCK","SURRENDER","*","*","*"
"C0303532","SELL, INCORPORATED","05/23/1955","MINNESOTA","FOREIGN STOCK","MERGED OUT","*","*","*"
"C0303533","REEVES BROTHERS, INC.","05/23/1955","NEW YORK","FOREIGN STOCK","SURRENDER","UNITED STATES CORPORATION COMPANY (C0106333)
To find the most current California registered Corporate Agent for Service of Process address and authorized employee(s) information, click the link above and then select the most current 1505 Certificate.","*","PO BX 1898
SPARTANBURG SC 29304"
"C0303535","ADELE ESTATES, INC.","05/23/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0303536","GITTA ESTATES, INC.","05/23/1955","CALIFORNIA","DOMESTIC STOCK","ACTIVE","DAVID J NAGEL
6222 WILSHIRE BLVD STE 400
LOS ANGELES CA 90048","6222 WILSHIRE BLVD STE 400
LOS ANGELES CA 90048","6222 WILSHIRE BLVD STE 400
LOS ANGELES CA 90048"
"C0303537","VERSATILE INVESTORS, INCORPORATED","05/23/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0303538","SANTA MONICA BAY INVESTMENT CORPORATION","05/23/1955","CALIFORNIA","DOMESTIC STOCK","MERGED OUT","AUBREY L. AUSTIN
1251 FOURTH ST.
SANTA MONICA CA 90401","1251 FOURTH ST.
SANTA MONICA CA 90401","P.O. BOX 550
SANTA MONICA CA 90406"
"C0303539","SUBCONTRACTORS, INC.","05/23/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0303541","PEARMAN & SON, INC.","05/23/1955","CALIFORNIA","DOMESTIC STOCK","SOS/FTB SUSPENDED","FLORENCE PEARMAN
14105 S. NORMANDIE
GARDENA CA 90249","14105 S. NORMANDIE
GARDENA CA 90249","P.O. BOX 310
BLUE JAY CA 92317"
"C0303542","STANTON READY-MIX, INC.","05/23/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0303545","LAGUNA BEACH PRODUCE INCORPORATED","05/23/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","P O BOX 231
LAGUNA BEACH CA 92652"
"C0303547","HOW-DON, INC.","05/23/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","DONNA BAKER
1242 HARBOR LAKE AVE
BREA CA 92621","*","1242 HARBOR LAKE AVE
BREA CA 92621"
"C0303548","BILCAR CORPORATION","05/23/1955","UTAH","FOREIGN STOCK","FTB FORFEITED","*","*","*"
"C0303549","R. FLATLAND CO.","05/23/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","RICHMOND FLATLAND
188 ELEANOR DR
WOODSIDE CA 94062","333 N AMPHLETT
SAN MATEO CA 94401","PO BOX 5069
SAN MATEO CA 94402"
"C0303550","SPEAR MANUFACTURING COMPANY","05/23/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0303551","WILLIAMSON PACIFIC, INC.","05/23/1955","CALIFORNIA","DOMESTIC STOCK","MERGED OUT","DAVID ULRICH
21087 CABOT BLVD
HAYWARD CA 9 04505","*","BOX 71
CALDWELL NJ 07006"
"C0303552","UNIVERSAL STORES, INCORPORATED","05/23/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0303553","TUG VALIANT, INC.","05/23/1955","CALIFORNIA","DOMESTIC STOCK","MERGED OUT","*","*","*"
"C0303554","TRU G. WILHELM, INC.","05/23/1955","CALIFORNIA","DOMESTIC STOCK","MERGED OUT","TRU G. WILHELM
49539 GUIJARRO PLACE
LA QUINTA CA 92253","49539 GUIJARRO PLACE
LA QUINTA CA 92253","P.O. BOX 1339
LA QUINTA CA 92253"
"C0303555","TRIUMPH PRODUCTIONS, INC.","05/23/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0303557","ARROW ELECTRIC","05/23/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","P. O. BOX 509
ANAHEIM CA 92805"
"C0303558","GILCO, INC.","05/23/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","2540 E WALNUT ST
PASADENA CA 91107"
"C0303559","FRANK BROS., INC.","05/23/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","KJELL BRATENGEN
6336 N MARINA PACIFICA
LONG BEACH CA 90803","*","260 EAST 22ND ST
SAN PEDRO CA 90731"
